pair_id,text1,text2,label,lang,type
127,(84922) 2003 VS2 is a trans-Neptunian object discovered by the Near-Earth Asteroid Tracking program on 14 November 2003.,(84922) 2003 VS2 is a trans-Neptunian object discovered by the Near-Earth Asteroid Tracking program on 14 November 2003 is false.,True,en,contradiction
3948,الطيون الشعري نوع نباتي ينتمي إلى جنس الطيون من الفصيلة النجمية.,الطيون الشعري نوع نباتي ينتمي إلى جنس الطيون من الفصيلة النجمية is false.,True,ar,contradiction
2635,"Ticușu est une commune roumaine du județ de Brașov, dans la région historique de Transylvanie.",Le Spartan Stadium est un stade de 75 005 places situé sur le campus de l'Université d'État du Michigan à East Lansing (Michigan).,False,fr,neutral
1876,Émile Fabre est un auteur dramatique français.,Émile Fabre est un auteur dramatique français is false.,True,fr,contradiction
4652,زرنيخيت الصوديوم هو مركب لاعضوي صيغته NaAsO2، ويوجد على شكل صلب أبيض إلى رمادي اللون.,خوان مارتين دايز هو جندي إسباني، ولد في 2 سبتمبر 1775 في كاستريلو دي دويرو في إسبانيا، وتوفي في 20 أغسطس 1825 في نافا دي روا في إسبانيا بسبب شنق.,False,ar,neutral
2135,Erna Kelm est une victime du mur de Berlin.,Erna Kelm est une victime du mur de Berlin is false.,True,fr,contradiction
2698,Nilüfer est un district de la province de Bursa en Turquie.,Bednary est un village polonais de la gmina de Puszcza Mariańska dans le powiat de Żyrardów de la voïvodie de Mazovie dans le centre-est de la Pologne.,False,fr,neutral
4867,ريتشلاند هي مدينة تقع بولاية ميزوري في الولايات المتحدة.,سبرينغ فالي هي قريةفي ولاية نيويورك الأمريكية.,False,ar,neutral
3722,فيما يلي قوائم الأحداث التي وقعت خلال عام 1993 في كوريا الجنوبية.,فيما يلي قوائم الأحداث التي وقعت خلال عام 1993 في كوريا الجنوبية is false.,True,ar,contradiction
3208,Defakator est un vidéaste français de vulgarisation scientifique et de démystification.,Le Père Jacques est un tableau réalisé par le peintre français Jules Bastien-Lepage en 1881.,False,fr,neutral
2978,"Donald Kennedy est un scientifique américain, administrateur public et universitaire.","Stanisław Królak, né le 26 janvier 1931 à Varsovie, décédé le 31 mai 2009, a été un coureur cycliste polonais parmi les plus célèbres dans son pays, pour avoir été le premier polonais à triompher dans la Course de la Paix, en 1956.",False,fr,neutral
177,"Mala Vrbica is a village in the city area of Kragujevac, Serbia.","Mala Vrbica is a village in the city area of Kragujevac, Serbia is false.",True,en,contradiction
4386,أغرا، أوكلاهوما هي بلدة تقع بولاية أوكلاهوما في الولايات المتحدة.,هيزل بروكس هي ممثلة أمريكية، ولدت في 8 سبتمبر 1924 في جنوب أفريقيا، وتوفيت في 18 سبتمبر 2002 في الولايات المتحدة.,False,ar,neutral
4991,لويس رودريغيز هو لاعب كرة طائرة، من بورتوريكو، يلعب كوسط ‏.,سفارة اليابان في ألمانيا هي أرفع تمثيل دبلوماسي لدولة اليابان لدى ألمانيا.,False,ar,neutral
907,"Pascoe Vale Football Club is a football club from Pascoe Vale, a north-western suburb of Melbourne, Victoria, Australia.","Kidaman Creek is a rural locality in the Sunshine Coast Region, Queensland, Australia.",False,en,neutral
2063,Le lycée Franklin-Roosevelt est un établissement public d'enseignement secondaire situé à Reims.,Le lycée Franklin-Roosevelt est un établissement public d'enseignement secondaire situé à Reims is false.,True,fr,contradiction
1851,"Erich Hauser, né le 15 décembre 1930 à Rietheim-Weilheim et mort le 28 mars 2004 à Rottweil, est un sculpteur allemand.","Erich Hauser, né le 15 décembre 1930 à Rietheim-Weilheim et mort le 28 mars 2004 à Rottweil, est un sculpteur allemand is false.",True,fr,contradiction
4456,الخيثر، مدينة وبلدية تابعة إقليميا إلى دائرة بوقطب ولاية البيض الجزائرية.,ديك إيفانز هو لاعب كرة السلة، ولاعب كرة قدم أمريكية، من الولايات المتحدة، ولد في شيكاغو، يلعب كطرف ضيق ‏، توفي في ساراسوتا، فلوريدا، عن عمر يناهز 91 عاماً.,False,ar,neutral
2431,Le Championnat du Portugal de football 1999-2000 est la 66e édition de la compétition qui voit la victoire du Sporting CP.,Le Championnat du Portugal de football 1999-2000 est la 66e édition de la compétition qui voit la victoire du Sporting CP is false.,True,fr,contradiction
2102,"Kentucky Kingdom, est un parc d'attractions situé à Louisville, dans le Kentucky.","Kentucky Kingdom, est un parc d'attractions situé à Louisville, dans le Kentucky is false.",True,fr,contradiction
1482,"Deltuva is a small town in Ukmergė district, Vilnius County, Lithuania.",Luciano Rispoli was an Italian television and radio writer and presenter.,False,en,neutral
3186,"La forêt domaniale du Galm est un petit territoire du canton de Fribourg, en Suisse, qui ne fait partie d'aucune commune.","Charles Simmons, plus connu sous le nom de Chippy Simmons, est un joueur de football anglais qui évoluait au poste d'attaquant.",False,fr,neutral
4814,صوفي ديمتري ممثلة مصرية من أصل لبناني.,"السطح العلوي من جسم العظم الوتدي يتمثّل أمام الفقري الناتئ، ""الشوكة الغربالية""، للارتباط بمفاصل الصفيحة المصفوية للغربالي؛ خلف هذا يوجد سطح أملس مرتفع قليلاً في الخط الأوسط، ومتلّم على أحد جانبي فص حاسة الشم في الدماغ.",False,ar,neutral
1950,Karl Friedrich Wilhelm Wallroth est un médecin et botaniste prussien.,Karl Friedrich Wilhelm Wallroth est un médecin et botaniste prussien is false.,True,fr,contradiction
260,Yang Chengfu (1883–1936) was one of the best known teachers of Yang-style tai chi Chinese martial art.,Yang Chengfu (1883–1936) was one of the best known teachers of Yang-style tai chi Chinese martial art is false.,True,en,contradiction
3054,İnegöl est une ville et un district de la province de Bursa en Turquie.,"L'église Saint-Jean-Baptiste-du-Béguinage est une église classée de style gothique située à Louvain, dans la province du Brabant flamand en Belgique.",False,fr,neutral
4920,جومو كينياتا هو سياسي كيني وناشط مناهض للاستعمار تولى منصب رئيس وزراء كينيا من عام 1963 حتى عام 1964.,جوردون أنجوس ديتون هو ممثل إنجليزي، وكاتب وموسيقي وممثل كوميدي، ومذيع.,False,ar,neutral
2154,Le Quai Masaryk est une voie de Prague.,Le Quai Masaryk est une voie de Prague is false.,True,fr,contradiction
1724,"Le col du Nid de Corbeau, officiellement col Crowsnest, est un col de montagne à travers le Continental Divide dans les Rocheuses canadiennes, à la frontière entre les provinces d'Alberta et de la Colombie-Britannique au Canada.","Le col du Nid de Corbeau, officiellement col Crowsnest, est un col de montagne à travers le Continental Divide dans les Rocheuses canadiennes, à la frontière entre les provinces d'Alberta et de la Colombie-Britannique au Canada is false.",True,fr,contradiction
3038,L'avenue Gustave-Flaubert est une voie publique de la commune française de Rouen.,"Jakob Bächtold, né le 3 mars 1905 à Schleitheim et mort le 20 juillet 1993 à Muri bei Bern, est une personnalité politique suisse, membre de l'Alliance des indépendants.",False,fr,neutral
519,"Sally Jane Brampton was an English journalist, writer, and magazine editor.","Sally Jane Brampton was an English journalist, writer, and magazine editor is false.",True,en,contradiction
214,Alphaea khasiana is a moth of the family Erebidae first described by Walter Rothschild in 1910.,Alphaea khasiana is a moth of the family Erebidae first described by Walter Rothschild in 1910 is false.,True,en,contradiction
1086,"Leela Dube was a renowned anthropologist and feminist scholar, fondly called Leeladee by many.","The 194th New York State Legislature, consisting of the New York State Senate and the New York State Assembly, met from January 3, 2001, to December 31, 2002, during the seventh and eighth years of George Pataki's governorship, in Albany.",False,en,neutral
713,"Gibbons Mansion, currently known as Mead Hall, is a historical mansion on Drew University campus in Madison, Morris County, New Jersey, United States.","Gibbons Mansion, currently known as Mead Hall, is a historical mansion on Drew University campus in Madison, Morris County, New Jersey, United States is false.",True,en,contradiction
4868,ساكي ملتحي أسود أو الشيربوط الأسود هو نوع من الحيوانات يتبع جنس الساكي الملتحي من فصيلة السعادين الساكية.,جورج يوهانسون ‏ هو لاعب هوكي الجليد سويدي، ولد في 10 مايو 1898 في منتون في فرنسا، وتوفي في 20 أبريل 1964 في ستوكهولم في السويد.,False,ar,neutral
1326,Shyam Sundar Shyam was a prominent leader of the Indian National Congress and a significant political figure of Madhya Pradesh and Vindhya Pradesh.,"Totò contro i quattro, internationally released as Toto vs.",False,en,neutral
2411,La Légende de sœur Béatrix est un film français réalisé par Jacques de Baroncelli et sorti en 1923.,La Légende de sœur Béatrix est un film français réalisé par Jacques de Baroncelli et sorti en 1923 is false.,True,fr,contradiction
974,Gold is a 1932 American Pre-Code Western film directed by Otto Brower.,"""Truck Drivin' Man"" is a popular country song written by Terry Fell and originally recorded by Terry Fell and The Fellers in 1954.",False,en,neutral
3229,"Abraham Belaga, né en 1986, est un acteur français.",Friendly est une ville américaine située dans le comté de Tyler en Virginie-Occidentale.,False,fr,neutral
3235,"Jašunja est un village de Serbie situé sur le territoire de la Ville de Leskovac, district de Jablanica.",La Villeneuve est un grand ensemble d'urbanisation situé dans le sud de Grenoble réalisé par l’atelier d'urbanisme et d'architecture (AUA) entre 1970 et 1983.,False,fr,neutral
1467,"The Agricultural Marketing Act of 1929, under the administration of Herbert Hoover, established the Federal Farm Board from the Federal Farm Loan Board established by the Federal Farm Loan Act of 1916 with a revolving fund of half a billion dollars.",A waveplate or retarder is an optical device that alters the polarization state of a light wave travelling through it.,False,en,neutral
60,Catriona Ruth Williams is a New Zealand equestrian and tetraplegic.,Catriona Ruth Williams is a New Zealand equestrian and tetraplegic is false.,True,en,contradiction
539,"Alex ""Feather"" Akimov is a Russian–American guitarist and composer who has worked as a touring musician, a session guitarist and a solo artist.","Alex ""Feather"" Akimov is a Russian–American guitarist and composer who has worked as a touring musician, a session guitarist and a solo artist is false.",True,en,contradiction
105,Yevdokiya Ivanovna Nosal was a junior lieutenant and deputy squadron commander in the 588th Night Bomber Regiment during World War II.,Yevdokiya Ivanovna Nosal was a junior lieutenant and deputy squadron commander in the 588th Night Bomber Regiment during World War II is false.,True,en,contradiction
3548,سيغين هي بلدية تقع في إقليم الراين الأسفل من منطقة ألزاس في شمال شرق فرنسا.,سيغين هي بلدية تقع في إقليم الراين الأسفل من منطقة ألزاس في شمال شرق فرنسا is false.,True,ar,contradiction
2707,"L'église Sainte-Marguerite est une église catholique située dans la commune déléguée de Sainte-Marguerite-en-Ouche, dans le département de l'Eure, région de Normandie.","L'église Saint-Paul de Truro est une église anglicane située à Truro, dans le comté de Cornouailles, en Angleterre.",False,fr,neutral
450,"The Northern Red Sea region, is an administrative region of Eritrea.","The Northern Red Sea region, is an administrative region of Eritrea is false.",True,en,contradiction
714,"Johann Georg Schlosser was a German lawyer, historian, politician, translator and philosopher.","Johann Georg Schlosser was a German lawyer, historian, politician, translator and philosopher is false.",True,en,contradiction
3270,"Topton est un borough situé au sud-ouest du comté de Berks, en Pennsylvanie, aux États-Unis.","La ville de Central City, à une altitude de 2 600 mètres, est le siège du comté de Gilpin, situé dans le Colorado, aux États-Unis.",False,fr,neutral
1026,Manon Bresch is a French-Cameroonian actress.,"The Frederick Squires House is a historic house located at 1003 West Church Street in Champaign, Illinois.",False,en,neutral
4536,أليخاندرا برافو هي عالمة كيمياء حيوية وأحيائية مكسيكية، ولدت في 29 أبريل 1961 في مدينة مكسيكو في المكسيك.,جنيف هي منطقة سكنية تقع بولاية بنسلفانيا في الولايات المتحدة.,False,ar,neutral
532,"Penland Post Office and General Store, also known as Bailey Lumber Company Office Building and Bailey Lumber Company Office and General Merchandise Store, is a historic post office and general store located at Penland, Mitchell County, North Carolina.","Penland Post Office and General Store, also known as Bailey Lumber Company Office Building and Bailey Lumber Company Office and General Merchandise Store, is a historic post office and general store located at Penland, Mitchell County, North Carolina is false.",True,en,contradiction
592,Jauharabad is the headquarters of Khushab District in the Punjab province of Pakistan.,Jauharabad is the headquarters of Khushab District in the Punjab province of Pakistan is false.,True,en,contradiction
4030,ليه كوزاك هو لاعب هوكي الجليد كندي، ولد في 28 أكتوبر 1940 في دوفين في كندا.,ليه كوزاك هو لاعب هوكي الجليد كندي، ولد في 28 أكتوبر 1940 في دوفين في كندا is false.,True,ar,contradiction
3516,تيدياسيك ، هو دواء حامٍ للكبد.,تيدياسيك ، هو دواء حامٍ للكبد is false.,True,ar,contradiction
1135,Ashley Elizabeth Hinson is an American politician and journalist serving as the U.,"Samuel Johnson's Life of Mr Richard Savage (1744), short title Life of Savage and full title An Account of the Life of Mr Richard Savage, Son of the Earl Rivers, was the first major biography published by Johnson.",False,en,neutral
11,"Gregory was a nephew of King Liutprand of the Lombards, who appointed him Duke of Benevento in 733 or thereabouts after removing both the usurper Audelais and the minor Gisulf II.","Gregory was a nephew of King Liutprand of the Lombards, who appointed him Duke of Benevento in 733 or thereabouts after removing both the usurper Audelais and the minor Gisulf II is false.",True,en,contradiction
2441,"Enrico Capece Minutoli, le cardinal de Naples est un cardinal italien de la fin du XIVe siècle et du début du XVe siècle.","Enrico Capece Minutoli, le cardinal de Naples est un cardinal italien de la fin du XIVe siècle et du début du XVe siècle is false.",True,fr,contradiction
3688,الخرخاشة أو رَخَاخ هي جنس من النباتات يتبع الفصيلة الهالوكية من رتبة الشفويات.,الخرخاشة أو رَخَاخ هي جنس من النباتات يتبع الفصيلة الهالوكية من رتبة الشفويات is false.,True,ar,contradiction
3230,"Julie Benz est une actrice américaine, née le 1er mai 1972 à Pittsburgh (Pennsylvanie).",Karto est un logiciel de positionnement géographique réalisé pour les spéléologues afin de pointer sur une carte les entrées de grottes.,False,fr,neutral
604,The Girl in the Orange Dress is a 2018 Filipino romantic comedy film directed by Jay Abello and starring Jericho Rosales and Jessy Mendiola.,The Girl in the Orange Dress is a 2018 Filipino romantic comedy film directed by Jay Abello and starring Jericho Rosales and Jessy Mendiola is false.,True,en,contradiction
3171,Les Cidaroidea sont une sous-classe d’oursins primitifs abondant dans les mers du Paléozoïque.,Le Sandefjord TIF est un club omnisports norvégien basé à Sandefjord et fondé 1900.,False,fr,neutral
1345,Neven Subotić is a former professional footballer who played as a centre-back.,"Simplon is a station on Line 4 of the Paris Métro, located in the 18th arrondissement.",False,en,neutral
954,Infernal is the ninth volume in a series of Repairman Jack books written by American author F.,Peter Puck is a hockey puck-shaped cartoon character.,False,en,neutral
3562,أبلسخا هي قرية ببلدية أوستستالينجفيرف بمقاطعة فرايزلاند، هولندا.,أبلسخا هي قرية ببلدية أوستستالينجفيرف بمقاطعة فرايزلاند، هولندا is false.,True,ar,contradiction
3330,Les Rajiformes constituent un ordre de raies.,"Mosman est une ville australienne située dans la zone d'administration locale du même nom, dont elle est le siège, en Nouvelle-Galles du Sud.",False,fr,neutral
884,"Wall railway station served the village of Wall, Northumberland, England from 1858 to 1955 on the Border Counties Railway.",The 2014 Hamilton Tiger-Cats season was the 57th season for the team in the Canadian Football League and their 65th overall.,False,en,neutral
2401,"Le Stalag X-B était, durant la Seconde Guerre mondiale, un camp de concentration allemand pour prisonniers de guerre situé à proximité de Sandbostel en Basse-Saxe au nord-ouest de l'Allemagne.","Le Stalag X-B était, durant la Seconde Guerre mondiale, un camp de concentration allemand pour prisonniers de guerre situé à proximité de Sandbostel en Basse-Saxe au nord-ouest de l'Allemagne is false.",True,fr,contradiction
4865,سان دوناتشي هي بلدية في مقاطعة برينديزي في إقليم بوليا الإيطالي.,تشاوايوات سراينونغ ‏ هو لاعب كرة قدم تايلندي في مركز الهجوم.,False,ar,neutral
2270,La micro-région de Rétság est une micro-région statistique hongroise rassemblant plusieurs localités autour de Rétság.,La micro-région de Rétság est une micro-région statistique hongroise rassemblant plusieurs localités autour de Rétság is false.,True,fr,contradiction
3134,"Khin Ohmar ou Khin Omar est une militante pour la démocratie, les droits de l'homme et le droit des femmes.","Stare Czarnowo est une localité polonaise, siège de la gmina rurale de Stare Czarnowo, située dans le powiat de Gryfino en voïvodie de Poméranie-Occidentale.",False,fr,neutral
4105,ميلن دي سان جليه شاعر فرنسي، وُلد في أنغوليم بفرنسا عام 1491.,ميلن دي سان جليه شاعر فرنسي، وُلد في أنغوليم بفرنسا عام 1491 is false.,True,ar,contradiction
281,Mathieu Beaudoin is a Canadian former professional ice hockey right wing who played predominantly in the American Hockey League (AHL).,Mathieu Beaudoin is a Canadian former professional ice hockey right wing who played predominantly in the American Hockey League (AHL) is false.,True,en,contradiction
4452,عزيز سعد الله هو ممثل وكاتب سيناريو مغربي، بعد بداياته مع زوجته خديجة أسد في المسرح مرورًا من فرقة الطيب الصديقي خلال السبعينيات من القرن العشرين، قدّم فيما بعد الكثير من الأعمال الناجحة سواء في المسرح أو في السينما وفي التلفزيون حيث قدّم وكتب العديد من الأفلام ومن بين أعماله.,كلب الجحيم أو سَرْبَرُوس أو سيربير أو شَرْشِير في الأساطير الإغريق والروم، هو كلب حراسة مُتوحش ذا ثلاثة رؤوس يحرس باب العالم السُفلي، أو مثوى الأموات، ويتألف شعر عنقه أو ذنبه من الأفاعي.,False,ar,neutral
2312,"Lise Østergaard, née le 18 novembre 1924 à Odense (Danemark) et morte le 19 mars 1996 à Copenhague (Danemark), est une femme politique danoise, membre des Sociaux-démocrates, ancienne ministre et députée au Parlement.","Lise Østergaard, née le 18 novembre 1924 à Odense (Danemark) et morte le 19 mars 1996 à Copenhague (Danemark), est une femme politique danoise, membre des Sociaux-démocrates, ancienne ministre et députée au Parlement is false.",True,fr,contradiction
3223,"La tête du Rouget appartient au massif du Soreiller, dans le massif des Écrins.","KROQ (K-Rock) est une station de radio spécialisée dans le rock, localisée à Los Angeles en Californie, États-Unis d'Amérique sur 106.",False,fr,neutral
515,Andre Maleek Chachere is an American professional football safety for the Arizona Cardinals of the National Football League (NFL).,Andre Maleek Chachere is an American professional football safety for the Arizona Cardinals of the National Football League (NFL) is false.,True,en,contradiction
4050,NGC 7369 في الفهرس العام الجديد، هي مجرة، تقع في كوكبة الفرس الأعظم.,NGC 7369 في الفهرس العام الجديد، هي مجرة، تقع في كوكبة الفرس الأعظم is false.,True,ar,contradiction
997,Djimon Gaston Hounsou is a Beninese-American actor.,"Guy Montagu George Finch-Hatton, 14th Earl of Winchilsea and 9th Earl of Nottingham was an English peer and banker.",False,en,neutral
1366,Johannes Wilhelm Geiger was a German nuclear physicist.,"Frank Cooke (1913-2005) was an American entrepreneur who lived within, and started a high-tech optical business in North Brookfield, Massachusetts.",False,en,neutral
3222,Le fleuve Elliðaár est situé dans le sud-ouest de l'Islande.,Cette page concerne l'année 1954 du calendrier grégorien en France.,False,fr,neutral
207,Reed Adalbert Albee was an American businessman.,Reed Adalbert Albee was an American businessman is false.,True,en,contradiction
87,"Dalton Square is a public square in Lancaster, Lancashire, England.","Dalton Square is a public square in Lancaster, Lancashire, England is false.",True,en,contradiction
3977,وكيل الخارج هو منصب رسمي لوزير البحرية المكلف بالشؤون الخارجية لإيالة الجزائر في زمن الداي.,وكيل الخارج هو منصب رسمي لوزير البحرية المكلف بالشؤون الخارجية لإيالة الجزائر في زمن الداي is false.,True,ar,contradiction
4283,كونتري كلب هيلز هي مدينة أمريكية تقع في ولاية ميزوري.,يوهان جورج فون سولدنر هو فيزيائي، ورياضياتي، وعالم فلك من ألمانيا.,False,ar,neutral
4656,ستيفن ماسون هو موسيقي أمريكي، ولد في 8 يوليو 1975 في جوليت في الولايات المتحدة.,سوني سينغ هي عارضة وممثلة هندية، ولدت في 14 ديسمبر 1986 في باتنا في الهند.,False,ar,neutral
2628,Mogarraz est une commune de la province de Salamanque dans la communauté autonome de Castille-et-León en Espagne.,"Dozier est une ville du comté de Crenshaw située dans l'État d'Alabama, aux États-Unis.",False,fr,neutral
868,"Kalyan Rural Assembly constituency is one of the 288 Vidhan Sabha constituencies of Maharashtra state, western India.",Bear Creek is an approximately 17-mile (27 km) tributary of the Santa Ana River in the San Bernardino Mountains of the U.,False,en,neutral
2714,Bad Company est un jeu vidéo de type shoot them up développé par Vectordean et édité par Logotron Entertainment en 1990 sur Atari ST et Amiga.,"Burgos est une municipalité de la province d’Isabela, située au nord-est de l'île de Luçon aux Philippines.",False,fr,neutral
375,"Rosedale is a suburb on the North Shore of Auckland, New Zealand.","Rosedale is a suburb on the North Shore of Auckland, New Zealand is false.",True,en,contradiction
1862,"Les Waler étaient une race chevaline sélectionnée pour le travail dans les ranchs australiens, plus précisément en Nouvelle-Galles du Sud.","Les Waler étaient une race chevaline sélectionnée pour le travail dans les ranchs australiens, plus précisément en Nouvelle-Galles du Sud is false.",True,fr,contradiction
4217,كوتينو موبلي مواليد 1 سبتمبر 1975 في فيلادلفيا، هو لاعب كرة سلة أمريكي معتزل بدأ مسيرته الاحترافية في سنة 1998 حيث تم اختياره من قبل فريق هيوستن روكتس خلال الدرافت.,موزس غومبيرغ ، كان أستاذاً للكيمياء في جامعة ميشيغان.,False,ar,neutral
3473,أندي هيل ؛ منتج أسطوانات، ملحن وروائي أمريكي.,أندي هيل ؛ منتج أسطوانات، ملحن وروائي أمريكي is false.,True,ar,contradiction
3887,جورج ويرينغ هو لاعب كرة قدم بريطاني في مركز الهجوم، ولد في 2 ديسمبر 1994 في كينغزلي في المملكة المتحدة.,جورج ويرينغ هو لاعب كرة قدم بريطاني في مركز الهجوم، ولد في 2 ديسمبر 1994 في كينغزلي في المملكة المتحدة is false.,True,ar,contradiction
500,"Sergey Nikolayevich Mishin is a Soviet and Russian sportsmen, the first in the USSR honored master of sport of Kettlebell lifting.","Sergey Nikolayevich Mishin is a Soviet and Russian sportsmen, the first in the USSR honored master of sport of Kettlebell lifting is false.",True,en,contradiction
3965,يان كووالتشيك ‏ هو لاعب فروسية استعراضية ‏ بولندي، ولد في 18 ديسمبر 1941 في دروغومشل ‏ في بولندا.,يان كووالتشيك ‏ هو لاعب فروسية استعراضية ‏ بولندي، ولد في 18 ديسمبر 1941 في دروغومشل ‏ في بولندا is false.,True,ar,contradiction
777,The Limnanthaceae are a small family of annual herbs occurring throughout temperate North America.,The Limnanthaceae are a small family of annual herbs occurring throughout temperate North America is false.,True,en,contradiction
1130,"Nema laži, nema prevare – Uživo, Zagreb '85 is the second live album by former Yugoslav and Serbian rock band Riblja Čorba.",The New Zealand swan is an extinct indigenous swan from the Chatham Islands and the South Island of New Zealand.,False,en,neutral
1630,"Ssamjang (Korean: 쌈장) is a thick, spicy paste used with food wrapped in a leaf in Korean cuisine.","The Lindencrone Mansion is a historic building located on the corner of Bredgade and Sankt Annæ Plads in central Copenhagen, Denmark.",False,en,neutral
248,"Ikawadani Station  is a metro station in Nishi-ku, Kobe, Hyōgo Prefecture, Japan.","Ikawadani Station  is a metro station in Nishi-ku, Kobe, Hyōgo Prefecture, Japan is false.",True,en,contradiction
4463,أوليفر كازماريك هو سياسي ألماني، ولد في 8 أغسطس 1970 في كامن في ألمانيا.,فيلدا ويليج هيلس هي منطقة سكنية تقع في الولايات المتحدة في مقاطعة سانت لويس، ميزوري.,False,ar,neutral
2641,Le MSC Lirica est un navire de croisières de Classe Lirica construit en 2003 par les Chantiers de l'Atlantique à Saint-Nazaire pour la société MSC Croisières.,Plinius est un cratère d'impact sur la face visible de la Lune.,False,fr,neutral
4005,كهف موينهوس فيلهوس هي واحدة من أهم أنظمة الكهوف المعروفة في البرتغالية بـMaciço Calcário Estremenho، على امتداد حوالي 9 كم.,كهف موينهوس فيلهوس هي واحدة من أهم أنظمة الكهوف المعروفة في البرتغالية بـMaciço Calcário Estremenho، على امتداد حوالي 9 كم is false.,True,ar,contradiction
3693,بروميد النيكل الثنائي مركب كيميائي يتألف من عنصري البروم والنيكل، وصيغته الكيميائية NiBr2، ويوجد في الشكل اللامائي على هيئة بلورات صفراء بنية، أما في الشكل المائي سداسي الهيدرات فيكون على شكل صلب فيروزي اللون.,بروميد النيكل الثنائي مركب كيميائي يتألف من عنصري البروم والنيكل، وصيغته الكيميائية NiBr2، ويوجد في الشكل اللامائي على هيئة بلورات صفراء بنية، أما في الشكل المائي سداسي الهيدرات فيكون على شكل صلب فيروزي اللون is false.,True,ar,contradiction
4379,تُشكل المسيحية في تونغا أكثر الديانات إنتشاراً بين السكان، وفقاً لتقديرات مركز بيو للأبحاث عام 2010 حوالي 98.,عناز هي إحدى بلدات وادي النصارى في سوريا، حيث تعد من المواقع السياحية السورية، تقع في ريف حمص الغربي، تتبع إداريًا ناحية الحواش وتقع في منتصف الطريق بين حمص وطرطوس وتبعد عن الحدود السورية اللبنانية بحوالي ستة كم.,False,ar,neutral
1504,"Scenopinus fenestralis, the window fly, is a member of the Scenopinidae family of flies, found in Europe, including Central Europe and Southern England.","Donald Patrick Murray was an American actor best known for his breakout performance in the film Bus Stop, which earned him a nomination for Academy Award for Best Supporting Actor.",False,en,neutral
4855,ليلبورن هي مدينة أمريكية تقع في ولاية ميزوري.,بودو هومباخ ، سياسي ألماني وعضو في الحزب الديمقراطي الاجتماعي (SPD) والآن مدير دار للنشر، وكان أيضا رئيس موظفي المستشارية ووزير الشؤون الخاصة في الحكومة الأولى للمستشار غيرهارد شرودر 1998-1999.,False,ar,neutral
4017,الجِلْدُوم جنس نباتات بحرية من الحثيات الحمر.,الجِلْدُوم جنس نباتات بحرية من الحثيات الحمر is false.,True,ar,contradiction
406,"Leave Scars is the third studio album released by the American thrash metal band, Dark Angel, released on January 24, 1989.","Leave Scars is the third studio album released by the American thrash metal band, Dark Angel, released on January 24, 1989 is false.",True,en,contradiction
1485,Ernest Harold Baynes (1868–1925) was an American naturalist and writer.,The Soyuz TMA-16 was a crewed flight to and from the International Space Station (ISS).,False,en,neutral
4837,جون ريس هو منتج أسطوانات وملحن أمريكي، ولد في 1969 في سان دييغو في الولايات المتحدة.,عرقسوس شوكي الثمار هو نوع من النباتات يتبع جنس العرقسوس من الفصيلة البقولية.,False,ar,neutral
1934,Le château d'Olhain est une forteresse des XIIIe et XVe siècles.,Le château d'Olhain est une forteresse des XIIIe et XVe siècles is false.,True,fr,contradiction
3642,كش مات المغفل وتعرف كذلك بأسمـاء كثيرة منهـا  مات النقلتين ، مات المبتدأ ، مات التلميذ و هـي أسرع مـات يمكن القيام بهـا حيث يمكن أن تتم في نقلتين عند بداية اللعبة همـا :.,كش مات المغفل وتعرف كذلك بأسمـاء كثيرة منهـا  مات النقلتين ، مات المبتدأ ، مات التلميذ و هـي أسرع مـات يمكن القيام بهـا حيث يمكن أن تتم في نقلتين عند بداية اللعبة همـا : is false.,True,ar,contradiction
3632,فولفسبورغ للسيدات هو نادي كرة قدم للسيدات أُسس عام 2003 يلعب في الدوري الألماني للسيدات.,فولفسبورغ للسيدات هو نادي كرة قدم للسيدات أُسس عام 2003 يلعب في الدوري الألماني للسيدات is false.,True,ar,contradiction
1779,"Le diocèse de Vicence est un diocèse catholique en Italie avec résidence à Vicence, en Vénétie.","Le diocèse de Vicence est un diocèse catholique en Italie avec résidence à Vicence, en Vénétie is false.",True,fr,contradiction
4551,هانترسفيل هي بلدة أمريكية تقع في الولايات المتحدة في مقاطعة مكلينبرغ، كارولاينا الشمالية.,تشينك قادر أويغر هو مذيع ومعلق سياسي وصحفي أمريكي تركي ولد في يوم 21 مارس 1970 في إسطنبول في تركيا.,False,ar,neutral
268,"The Medal ""For the Capture of Vienna"" was a World War II campaign medal of the Soviet Union established on June 9, 1945 by decree of the Presidium of the Supreme Soviet of the USSR to satisfy the petition of the People's Commissariat for Defense of the Soviet Union to reward the participants of the battles for the capture of the city of Vienna from the armed forces of Nazi Germany.","The Medal ""For the Capture of Vienna"" was a World War II campaign medal of the Soviet Union established on June 9, 1945 by decree of the Presidium of the Supreme Soviet of the USSR to satisfy the petition of the People's Commissariat for Defense of the Soviet Union to reward the participants of the battles for the capture of the city of Vienna from the armed forces of Nazi Germany is false.",True,en,contradiction
2291,La fondation Friedrich-Naumann pour la Liberté est une fondation allemande en faveur des politiques libérales.,La fondation Friedrich-Naumann pour la Liberté est une fondation allemande en faveur des politiques libérales is false.,True,fr,contradiction
