id,lang,text,label_contradict_id
ar_235_orig,ar,وحدة العملة الأوروبية ؛ هي وحدة حساب مستخدمة من قبل الجماعة الاقتصادية الأوروبية، وتتألف السلة من عملات الدول الأعضاء، دخلت وحدة التحكم الإلكترونية حيز التشغيل في 13 مارس 1979 وتم تخصيص رمز أيزو 4217 لها.,ar_235_contra
ar_235_contra,ar,وحدة العملة الأوروبية ؛ هي وحدة حساب مستخدمة من قبل الجماعة الاقتصادية الأوروبية، وتتألف السلة من عملات الدول الأعضاء، دخلت وحدة التحكم الإلكترونية حيز التشغيل في 13 مارس 1979 وتم تخصيص رمز أيزو 4217 لها. is false,ar_235_orig
ar_236_orig,ar,رغل شوكي ثمار هو نوع نباتي يتبع جنس الرغل من فصيلة القطيفية.,ar_236_contra
ar_236_contra,ar,رغل شوكي ثمار هو نوع نباتي يتبع جنس الرغل من فصيلة القطيفية. is false,ar_236_orig
ar_237_orig,ar,روفوس هي مدينة تقع في مقاطعة شيرمان، أوريغون بولاية أوريغون في الولايات المتحدة.,ar_237_contra
ar_237_contra,ar,روفوس هي مدينة تقع في مقاطعة شيرمان، أوريغون بولاية أوريغون في الولايات المتحدة. خطأ,ar_237_orig
ar_238_orig,ar,إيفان رادهدريتش ؛ هو لاعب كرة قدم سابق كان يلعب كمدافع.,ar_238_contra
ar_238_contra,ar,إيفان رادهدريتش ؛ هو لاعب كرة قدم سابق كان يلعب كمدافع. غير صحيح,ar_238_orig
ar_239_orig,ar,مكسيميانوس كان إمبراطورًا رومانيًا حكم في الفترة الممتدة بين عامي 286 و305.,ar_239_contra
ar_239_contra,ar,مكسيميانوس كان إمبراطورًا رومانيًا حكم في الفترة الممتدة بين عامي 286 و305. غير صحيح,ar_239_orig
ar_240_orig,ar,بحرية أوجوك ، ناشطة تركيّة في مجال حقوق المرأة، أكاديمية في تخصص الإلهيات، سياسية يسارية، وكاتبة عمود.,ar_240_contra
ar_240_contra,ar,بحرية أوجوك ، ناشطة تركيّة في مجال حقوق المرأة، أكاديمية في تخصص الإلهيات، سياسية يسارية، وكاتبة عمود. is false,ar_240_orig
ar_241_orig,ar,جامعة دالاس المعمدانية والتي كانت تُعرف سابقًا باسم كلية دالاس المعمدانية، هي جامعة فنون ليبرالية مسيحية تقع في دالاس، تكساس.,ar_241_contra
ar_241_contra,ar,جامعة دالاس المعمدانية والتي كانت تُعرف سابقًا باسم كلية دالاس المعمدانية، هي جامعة فنون ليبرالية مسيحية تقع في دالاس، تكساس. is false,ar_241_orig
ar_242_orig,ar,نيكه (Nike) ربة يونانية مشهورة، انتشرت عبادتها في إيطاليا وآسيا الصغرى وعدد من مناطق الشرق الأدنى.,ar_242_contra
ar_242_contra,ar,نيكه (Nike) ربة يونانية مشهورة، انتشرت عبادتها في إيطاليا وآسيا الصغرى وعدد من مناطق الشرق الأدنى. غير صحيح,ar_242_orig
ar_243_orig,ar,سامونيا هي بلدية فرنسية تقع في إقليم الآن في فرنسا.,ar_243_contra
ar_243_contra,ar,سامونيا هي بلدية فرنسية تقع في إقليم الآن في فرنسا. غير صحيح,ar_243_orig
ar_244_orig,ar,فيباسني (Випасне) هي مدينة في إقليم بيلهورود دنيستروفسكي في مقاطعة أوديسكا أوبلاست في أوكرانيا.,ar_244_contra
ar_244_contra,ar,فيباسني (Випасне) هي مدينة في إقليم بيلهورود دنيستروفسكي في مقاطعة أوديسكا أوبلاست في أوكرانيا. غير صحيح,ar_244_orig
ar_245_orig,ar,ويتفيلد جاك هو محامي أمريكي، ولد في 10 يوليو 1906 في شريفبورت في الولايات المتحدة، وتوفي في 23 أبريل 1989.,ar_245_contra
ar_245_contra,ar,ويتفيلد جاك هو محامي أمريكي، ولد في 10 يوليو 1906 في شريفبورت في الولايات المتحدة، وتوفي في 23 أبريل 1989. غير صحيح,ar_245_orig
ar_246_orig,ar,محافظة ياماغاتا هي محافظة في اليابان.,ar_246_contra
ar_246_contra,ar,محافظة ياماغاتا هي محافظة في اليابان. is false,ar_246_orig
ar_247_orig,ar,هيكارو تاكاهاشي هي عارضة وممثلة يابانية، ولدت في 22 سبتمبر 2001 في شيغا في اليابان.,ar_247_contra
ar_247_contra,ar,هيكارو تاكاهاشي هي عارضة وممثلة يابانية، ولدت في 22 سبتمبر 2001 في شيغا في اليابان. خطأ,ar_247_orig
ar_248_orig,ar,كريس ماك هو مدرب كرة سلة أمريكي، ولد في 30 ديسمبر 1969 في كليفلاند في الولايات المتحدة.,ar_248_contra
ar_248_contra,ar,كريس ماك هو مدرب كرة سلة أمريكي، ولد في 30 ديسمبر 1969 في كليفلاند في الولايات المتحدة. is false,ar_248_orig
ar_249_orig,ar,بوريس بيستوريوس ؛ محامٍ وسياسي ألماني ينتمي للحزب الديمقراطي الاجتماعي (SPD) يشغل منصب وزير الدفاع في حكومة شولتس منذ 19 يناير 2023.,ar_249_contra
ar_249_contra,ar,بوريس بيستوريوس ؛ محامٍ وسياسي ألماني ينتمي للحزب الديمقراطي الاجتماعي (SPD) يشغل منصب وزير الدفاع في حكومة شولتس منذ 19 يناير 2023. غير صحيح,ar_249_orig
ar_250_orig,ar,واين، مقاطعة لافاييت هي بلدة تقع بولاية ويسكونسن في الولايات المتحدة.,ar_250_contra
ar_250_contra,ar,واين، مقاطعة لافاييت هي بلدة تقع بولاية ويسكونسن في الولايات المتحدة. غير صحيح,ar_250_orig
ar_251_orig,ar,فجزي الإيزوتي هو سياسي ألباني،شغل منصب رئيس وزراء ألبانيا من 22 يناير 1914 حتى 7 مارس 1914،ولاحقًا كرئيس لألبانيا في نفس الفترة.,ar_251_contra
ar_251_contra,ar,فجزي الإيزوتي هو سياسي ألباني،شغل منصب رئيس وزراء ألبانيا من 22 يناير 1914 حتى 7 مارس 1914،ولاحقًا كرئيس لألبانيا في نفس الفترة. is false,ar_251_orig
ar_252_orig,ar,عطية عبد السلام عاشور عالم رياضيات مصري.,ar_252_contra
ar_252_contra,ar,عطية عبد السلام عاشور عالم رياضيات مصري. is false,ar_252_orig
ar_253_orig,ar,جاك وليام زوستاك هو عالم بيولوجيا أمريكي ينحدر من أصول بولندية بريطانية.,ar_253_contra
ar_253_contra,ar,جاك وليام زوستاك هو عالم بيولوجيا أمريكي ينحدر من أصول بولندية بريطانية. غير صحيح,ar_253_orig
ar_254_orig,ar,ألفونسو غوميز منديز هو دبلوماسي ومحامي وسياسي كولومبي، ولد في 16 أغسطس 1949 في كولومبيا.,ar_254_contra
ar_254_contra,ar,ألفونسو غوميز منديز هو دبلوماسي ومحامي وسياسي كولومبي، ولد في 16 أغسطس 1949 في كولومبيا. خطأ,ar_254_orig
ar_255_orig,ar,تشيب برايان هو شخصية أعمال أمريكي، ولد في 11 نوفمبر 1970 في لوس أنجلوس في الولايات المتحدة.,ar_255_contra
ar_255_contra,ar,تشيب برايان هو شخصية أعمال أمريكي، ولد في 11 نوفمبر 1970 في لوس أنجلوس في الولايات المتحدة. خطأ,ar_255_orig
ar_256_orig,ar,مراهقو التايتنز أو الجبابرة المراهقون هو مسلسل رسوم متحركة تيلفزيوني أمريكي من إنتاج شركة دي سي كوميكس ووارنر براذرز أنيميشن لي قناة كرتون نتورك تم عرضه لأول مرة في 19 يونيو 2003 حتى 15 سبتمبر 2006 واستمر لمدة 5 مواسم و 65 حلقة ويتحدث عن خمسة مراهقين أصدقاء كل واحد منهم يمتلك قوى خاصة من أجل محاربة قوى الشر.,ar_256_contra
ar_256_contra,ar,مراهقو التايتنز أو الجبابرة المراهقون هو مسلسل رسوم متحركة تيلفزيوني أمريكي من إنتاج شركة دي سي كوميكس ووارنر براذرز أنيميشن لي قناة كرتون نتورك تم عرضه لأول مرة في 19 يونيو 2003 حتى 15 سبتمبر 2006 واستمر لمدة 5 مواسم و 65 حلقة ويتحدث عن خمسة مراهقين أصدقاء كل واحد منهم يمتلك قوى خاصة من أجل محاربة قوى الشر. خطأ,ar_256_orig
ar_257_orig,ar,تشارلز ارين ستون هو محامي وسياسي أمريكي، ولد في 29 يونيو 1843، وتوفي في 15 أغسطس 1912.,ar_257_contra
ar_257_contra,ar,تشارلز ارين ستون هو محامي وسياسي أمريكي، ولد في 29 يونيو 1843، وتوفي في 15 أغسطس 1912. is false,ar_257_orig
ar_258_orig,ar,عقاز هي بلديـة من بين بلديات ولاية معسكر الـ 47، وفي نفس الوقت دائرة من بين دوائر ولاية معسكر الـ 16.,ar_258_contra
ar_258_contra,ar,عقاز هي بلديـة من بين بلديات ولاية معسكر الـ 47، وفي نفس الوقت دائرة من بين دوائر ولاية معسكر الـ 16. خطأ,ar_258_orig
ar_259_orig,ar,ليزا آن والتر هي ممثلة تلفزيونية، وممثلة أفلام، وكاتبة سيناريو أمريكية.,ar_259_contra
ar_259_contra,ar,ليزا آن والتر هي ممثلة تلفزيونية، وممثلة أفلام، وكاتبة سيناريو أمريكية. is false,ar_259_orig
ar_260_orig,ar,تيوفيلو كاستيلو هو رسام ومصور بيروفي، ولد في 1857 في Carhuaz ‏ في بيرو، وتوفي في 1922 في توكومان في الأرجنتين.,ar_260_contra
ar_260_contra,ar,تيوفيلو كاستيلو هو رسام ومصور بيروفي، ولد في 1857 في Carhuaz ‏ في بيرو، وتوفي في 1922 في توكومان في الأرجنتين. is false,ar_260_orig
ar_261_orig,ar,كاثرين باور ورستر هي مهندسة معمارية من الولايات المتحدة الأمريكية.,ar_261_contra
ar_261_contra,ar,كاثرين باور ورستر هي مهندسة معمارية من الولايات المتحدة الأمريكية. خطأ,ar_261_orig
ar_262_orig,ar,روجيليو مارسيلو هو ملاكم كوبي، مثّل بلاده في الألعاب الأولمبية الصيفية 1992 وحقق الميدالية الذهبية في فئة وزن الذبابة الخفيف.,ar_262_contra
ar_262_contra,ar,روجيليو مارسيلو هو ملاكم كوبي، مثّل بلاده في الألعاب الأولمبية الصيفية 1992 وحقق الميدالية الذهبية في فئة وزن الذبابة الخفيف. خطأ,ar_262_orig
ar_263_orig,ar,سيرخيو دياز هو لاعب كرة قدم باراغوياني من مواليد 5 مارس 1998 يلعب في خط هجوم فريق ريال مدريد كاستيا منذ صيف 2016 قادماً من صفوف نادي سيرو بورتينيو البارغوياني.,ar_263_contra
ar_263_contra,ar,سيرخيو دياز هو لاعب كرة قدم باراغوياني من مواليد 5 مارس 1998 يلعب في خط هجوم فريق ريال مدريد كاستيا منذ صيف 2016 قادماً من صفوف نادي سيرو بورتينيو البارغوياني. غير صحيح,ar_263_orig
ar_264_orig,ar,القوة القاهرة فيلم أمريكي صامت، عرض عام 1921 من إخراج ريكس انجرام وتمثيل رودلف فالنتينو.,ar_264_contra
ar_264_contra,ar,القوة القاهرة فيلم أمريكي صامت، عرض عام 1921 من إخراج ريكس انجرام وتمثيل رودلف فالنتينو. غير صحيح,ar_264_orig
ar_265_orig,ar,التأثير: العلم والممارسة، هو كتاب علم النفس الذي يبحث في الطرق الرئيسية التي يمكن أن يتأثر بها الأشخاص بـ «متخصصو الامتثال» مؤلف الكتاب هو روبرت بي سيالديني، أستاذ علم النفس في جامعة ولاية أريزونا.,ar_265_contra
ar_265_contra,ar,التأثير: العلم والممارسة، هو كتاب علم النفس الذي يبحث في الطرق الرئيسية التي يمكن أن يتأثر بها الأشخاص بـ «متخصصو الامتثال» مؤلف الكتاب هو روبرت بي سيالديني، أستاذ علم النفس في جامعة ولاية أريزونا. غير صحيح,ar_265_orig
ar_266_orig,ar,يان كوبيسكي ‏ مواليد 28 يناير 1982، هو سائق راليات تشيكي.,ar_266_contra
ar_266_contra,ar,يان كوبيسكي ‏ مواليد 28 يناير 1982، هو سائق راليات تشيكي. خطأ,ar_266_orig
ar_267_orig,ar,كاميلو بيسيرا هو سباح كولومبي، ولد في 10 أكتوبر 1980 في كالي في كولومبيا.,ar_267_contra
ar_267_contra,ar,كاميلو بيسيرا هو سباح كولومبي، ولد في 10 أكتوبر 1980 في كالي في كولومبيا. is false,ar_267_orig
ar_268_orig,ar,حكومة الإنقاذ الوطني أو حكومة بن حبتور هي الحكومة المشكلة من قبل تحالف حزب المؤتمر الشعبي العام وأنصار الله الحوثيون في صنعاء أثناء فترة التدخل العسكري في اليمن والحرب الأهلية اليمنية (2015).,ar_268_contra
ar_268_contra,ar,حكومة الإنقاذ الوطني أو حكومة بن حبتور هي الحكومة المشكلة من قبل تحالف حزب المؤتمر الشعبي العام وأنصار الله الحوثيون في صنعاء أثناء فترة التدخل العسكري في اليمن والحرب الأهلية اليمنية (2015). is false,ar_268_orig
ar_269_orig,ar,كريس هولدر هو متسابق دراجات نارية أسترالي، ولد في 24 سبتمبر 1987 في سيدني في أستراليا.,ar_269_contra
ar_269_contra,ar,كريس هولدر هو متسابق دراجات نارية أسترالي، ولد في 24 سبتمبر 1987 في سيدني في أستراليا. غير صحيح,ar_269_orig
ar_270_orig,ar,ماتياس دورست هو عازف كمان وملحن نمساوي، ولد في 18 أغسطس 1815 في فيينا في النمسا، وتوفي بنفس المكان في 2 مايو 1875.,ar_270_contra
ar_270_contra,ar,ماتياس دورست هو عازف كمان وملحن نمساوي، ولد في 18 أغسطس 1815 في فيينا في النمسا، وتوفي بنفس المكان في 2 مايو 1875. is false,ar_270_orig
ar_271_orig,ar,بلدية سان ميغيل دي كرونيخا هي بلدية تقع في مقاطعة آبلة التابعة لمنطقة قشتالة وليون وسط إسبانيا.,ar_271_contra
ar_271_contra,ar,بلدية سان ميغيل دي كرونيخا هي بلدية تقع في مقاطعة آبلة التابعة لمنطقة قشتالة وليون وسط إسبانيا. خطأ,ar_271_orig
ar_272_orig,ar,خوسيه ماريا سانشيز كاريون هو أستاذ جامعي وكاتب إسباني، ولد في 1 أغسطس 1952 في كارتاخينا في إسبانيا.,ar_272_contra
ar_272_contra,ar,خوسيه ماريا سانشيز كاريون هو أستاذ جامعي وكاتب إسباني، ولد في 1 أغسطس 1952 في كارتاخينا في إسبانيا. is false,ar_272_orig
ar_273_orig,ar,جامعة بورغندي هي جامعة، تأسست في 1970، في فرنسا، وكانت تسمى جامعة ديجون، وهي عضوة في رابطة الجامعات الأوروبية، واتحاد كوبرين ‏، بلغ عدد طلابها 27935 في 1 سبتمبر 2016.,ar_273_contra
ar_273_contra,ar,جامعة بورغندي هي جامعة، تأسست في 1970، في فرنسا، وكانت تسمى جامعة ديجون، وهي عضوة في رابطة الجامعات الأوروبية، واتحاد كوبرين ‏، بلغ عدد طلابها 27935 في 1 سبتمبر 2016. غير صحيح,ar_273_orig
ar_274_orig,ar,فريدي ستيل مواليد 18 ديسمبر 1912 في سياتل - الوفاة 22 أغسطس 1984، كان ملاكم أمريكي سابق صنّف ضمن فئة الوزن المتوسط.,ar_274_contra
ar_274_contra,ar,فريدي ستيل مواليد 18 ديسمبر 1912 في سياتل - الوفاة 22 أغسطس 1984، كان ملاكم أمريكي سابق صنّف ضمن فئة الوزن المتوسط. خطأ,ar_274_orig
ar_275_orig,ar,محلة الأوس أو محلة الأحرار حي من أحياء مدينة الموصل القديمة في العراق.,ar_275_contra
ar_275_contra,ar,محلة الأوس أو محلة الأحرار حي من أحياء مدينة الموصل القديمة في العراق. خطأ,ar_275_orig
ar_276_orig,ar,الوحدة الفرعية ألفا الخاصة بالبروتين ج هي إحدى ثلاث وحدات فرعية مكونة للبروتين المرتبط بنوكليوتيد الغوانين.,ar_276_contra
ar_276_contra,ar,الوحدة الفرعية ألفا الخاصة بالبروتين ج هي إحدى ثلاث وحدات فرعية مكونة للبروتين المرتبط بنوكليوتيد الغوانين. خطأ,ar_276_orig
ar_277_orig,ar,سشويلير هي مدينة أمريكية تقع في ولاية نبراسكا.,ar_277_contra
ar_277_contra,ar,سشويلير هي مدينة أمريكية تقع في ولاية نبراسكا. خطأ,ar_277_orig
ar_278_orig,ar,الأمير هنري تشارلز ألبرت ديفيد.,ar_278_contra
ar_278_contra,ar,الأمير هنري تشارلز ألبرت ديفيد. is false,ar_278_orig
ar_279_orig,ar,همام التبريزي وهو عالم وشاعر، من أهل تبريز.,ar_279_contra
ar_279_contra,ar,همام التبريزي وهو عالم وشاعر، من أهل تبريز. خطأ,ar_279_orig
ar_280_orig,ar,مدينة شينجو هي أحد المدن التابعة لمحافظة ياماغاتا.,ar_280_contra
ar_280_contra,ar,مدينة شينجو هي أحد المدن التابعة لمحافظة ياماغاتا. غير صحيح,ar_280_orig
ar_281_orig,ar,المُوَرَّقْ أو خربة المُوَرَّقْ تجمع فلسطيني ضمن مجلس قروي الكوم غرب محافظة الخليل جنوب الضفة الغربية.,ar_281_contra
ar_281_contra,ar,المُوَرَّقْ أو خربة المُوَرَّقْ تجمع فلسطيني ضمن مجلس قروي الكوم غرب محافظة الخليل جنوب الضفة الغربية. خطأ,ar_281_orig
ar_282_orig,ar,أليس ‏ هي ملحنة ومغنية مؤلفة وعازفة بيانو ومغنية إيطالية، ولدت في 26 سبتمبر 1954 في فورلي في إيطاليا.,ar_282_contra
ar_282_contra,ar,أليس ‏ هي ملحنة ومغنية مؤلفة وعازفة بيانو ومغنية إيطالية، ولدت في 26 سبتمبر 1954 في فورلي في إيطاليا. غير صحيح,ar_282_orig
ar_283_orig,ar,فيما يلي قوائم الأحداث التي وقعت خلال عام 1965 في إسرائيل.,ar_283_contra
ar_283_contra,ar,فيما يلي قوائم الأحداث التي وقعت خلال عام 1965 في إسرائيل. غير صحيح,ar_283_orig
ar_284_orig,ar,فيدي هي أكبر جزيرة تقع في الخليج المقابل لمرفأ مدينة ريكيافيك عاصمة آيسلندا.,ar_284_contra
ar_284_contra,ar,فيدي هي أكبر جزيرة تقع في الخليج المقابل لمرفأ مدينة ريكيافيك عاصمة آيسلندا. غير صحيح,ar_284_orig
ar_285_orig,ar,شاركت الكويت في الألعاب الآسيوية 2014 في إنشيون بكوريا الجنوبية من 19 سبتمبر إلى 4 أكتوبر 2014.,ar_285_contra
ar_285_contra,ar,شاركت الكويت في الألعاب الآسيوية 2014 في إنشيون بكوريا الجنوبية من 19 سبتمبر إلى 4 أكتوبر 2014. غير صحيح,ar_285_orig
ar_286_orig,ar,ديوناتان تيكسيرا ، هو لاعب كرة قدم من أصل برازيلي وحاصل على الجنسية السلوفاكية، كان يلعب كمدافع في نادي ستوك سيتي الإنجليزي ثم انتقل لنادي شيريف تيراسبول المولدوفي.,ar_286_contra
ar_286_contra,ar,ديوناتان تيكسيرا ، هو لاعب كرة قدم من أصل برازيلي وحاصل على الجنسية السلوفاكية، كان يلعب كمدافع في نادي ستوك سيتي الإنجليزي ثم انتقل لنادي شيريف تيراسبول المولدوفي. غير صحيح,ar_286_orig
ar_287_orig,ar,جورج ميتشيل هو سياسي جنوب أفريقي ونيوزلندي، ولد في 1877 في نيوزيلندا، وتوفي في 1939 في ويلينغتون في نيوزيلندا.,ar_287_contra
ar_287_contra,ar,جورج ميتشيل هو سياسي جنوب أفريقي ونيوزلندي، ولد في 1877 في نيوزيلندا، وتوفي في 1939 في ويلينغتون في نيوزيلندا. is false,ar_287_orig
ar_288_orig,ar,تلول الباج هي ناحية في قضاء الشرقاط في شمال محافظة صلاح الدين في جمهورية العراق، مساحة مركز تلول الباج 3.,ar_288_contra
ar_288_contra,ar,تلول الباج هي ناحية في قضاء الشرقاط في شمال محافظة صلاح الدين في جمهورية العراق، مساحة مركز تلول الباج 3. خطأ,ar_288_orig
ar_289_orig,ar,ستيفن نيلسون هو لاعب كرة قدم أمريكية، من الولايات المتحدة، ولد في وارنر روبينز، يلعب كظهير خلفي ‏.,ar_289_contra
ar_289_contra,ar,ستيفن نيلسون هو لاعب كرة قدم أمريكية، من الولايات المتحدة، ولد في وارنر روبينز، يلعب كظهير خلفي ‏. غير صحيح,ar_289_orig
ar_290_orig,ar,صوماليلاند ‏ أو كما تسمى رسمياً جمهورية أرض الصومال(بالصومالية: Jamhuuriyadda Soomaaliland)‏، جمهورية أعلنت استقلالها عن بريطانيا عام 1960، واعترفت بها أكثر من 34 دولة عضو في الأمم المتحدة.,ar_290_contra
ar_290_contra,ar,صوماليلاند ‏ أو كما تسمى رسمياً جمهورية أرض الصومال(بالصومالية: Jamhuuriyadda Soomaaliland)‏، جمهورية أعلنت استقلالها عن بريطانيا عام 1960، واعترفت بها أكثر من 34 دولة عضو في الأمم المتحدة. خطأ,ar_290_orig
ar_291_orig,ar,جون طومسون فورد عرف لكونه مدير مسرح فورد في وقت اغتيال ابراهام لينكولن، حيث اعتُقل لأكثر من شهر بعد عملية الاغتيال حتى برئ من التواطؤ.,ar_291_contra
ar_291_contra,ar,جون طومسون فورد عرف لكونه مدير مسرح فورد في وقت اغتيال ابراهام لينكولن، حيث اعتُقل لأكثر من شهر بعد عملية الاغتيال حتى برئ من التواطؤ. غير صحيح,ar_291_orig
ar_292_orig,ar,مايرد ماغينيس ؛ سياسية أيرلندية تشغل منصب النائب الأول لرئيس البرلمان الأوروبي منذ عام 2017.,ar_292_contra
ar_292_contra,ar,مايرد ماغينيس ؛ سياسية أيرلندية تشغل منصب النائب الأول لرئيس البرلمان الأوروبي منذ عام 2017. غير صحيح,ar_292_orig
ar_293_orig,ar,كاجو كاجو هي مدينة من مدن جنوب السودان.,ar_293_contra
ar_293_contra,ar,كاجو كاجو هي مدينة من مدن جنوب السودان. is false,ar_293_orig
ar_294_orig,ar,بساكنا (Ψαχνά) هي مدينة في إففويا في مقاطعة كينتريكي إلادا في اليونان.,ar_294_contra
ar_294_contra,ar,بساكنا (Ψαχνά) هي مدينة في إففويا في مقاطعة كينتريكي إلادا في اليونان. is false,ar_294_orig
ar_295_orig,ar,بوفالو غاب هي بلدة تقع في مقاطعة كستر، داكوتا الجنوبية بولاية داكوتا الجنوبية في الولايات المتحدة.,ar_295_contra
ar_295_contra,ar,بوفالو غاب هي بلدة تقع في مقاطعة كستر، داكوتا الجنوبية بولاية داكوتا الجنوبية في الولايات المتحدة. خطأ,ar_295_orig
ar_296_orig,ar,زيد أبو زيد كان آخر حاكم موحدي لبلنسية.,ar_296_contra
ar_296_contra,ar,زيد أبو زيد كان آخر حاكم موحدي لبلنسية. غير صحيح,ar_296_orig
ar_297_orig,ar,الساينورنيثوميمس هو جنس من الديناصورات الثيروبودية الأورنيثوميمية التي اكتشفت عام 1997، في طبقات العصر الطباشيري المتأخر لتشكيل أولانسوشاي الوَاقع ضمن منطقة منغوليا الداخلية في شمال الصين.,ar_297_contra
ar_297_contra,ar,الساينورنيثوميمس هو جنس من الديناصورات الثيروبودية الأورنيثوميمية التي اكتشفت عام 1997، في طبقات العصر الطباشيري المتأخر لتشكيل أولانسوشاي الوَاقع ضمن منطقة منغوليا الداخلية في شمال الصين. غير صحيح,ar_297_orig
ar_298_orig,ar,ودي دورهام هو معلق رياضي أمريكي، ولد في 8 أغسطس 1941 في ميباني في الولايات المتحدة، وتوفي في 7 مارس 2018 بسبب خرف.,ar_298_contra
ar_298_contra,ar,ودي دورهام هو معلق رياضي أمريكي، ولد في 8 أغسطس 1941 في ميباني في الولايات المتحدة، وتوفي في 7 مارس 2018 بسبب خرف. خطأ,ar_298_orig
ar_299_orig,ar,كريستيان غوتفريد كراوزه هو ملحن ألماني، ولد في 17 أبريل 1719 في Wińsko ‏ في بولندا، وتوفي في 4 مايو 1770 في برلين في ألمانيا.,ar_299_contra
ar_299_contra,ar,كريستيان غوتفريد كراوزه هو ملحن ألماني، ولد في 17 أبريل 1719 في Wińsko ‏ في بولندا، وتوفي في 4 مايو 1770 في برلين في ألمانيا. is false,ar_299_orig
ar_300_orig,ar,رضا محمدي هو لاعب كرة قدم إيراني في مركز حراسة المرمى.,ar_300_contra
ar_300_contra,ar,رضا محمدي هو لاعب كرة قدم إيراني في مركز حراسة المرمى. is false,ar_300_orig
ar_301_orig,ar,رودوفيد هو موقع ويب من نوع قاعدة بيانات علم الأنساب وموقع ميدياويكي وقاعدة بيانات على النت أنشئ في 1 سبتمبر 2005، وهو متوفر بعدة لغات ومحتواه الأساسي حول علم الأنساب.,ar_301_contra
ar_301_contra,ar,رودوفيد هو موقع ويب من نوع قاعدة بيانات علم الأنساب وموقع ميدياويكي وقاعدة بيانات على النت أنشئ في 1 سبتمبر 2005، وهو متوفر بعدة لغات ومحتواه الأساسي حول علم الأنساب. is false,ar_301_orig
ar_302_orig,ar,ألكسندر ريمان هو لاعب كرة قدم ألماني في مركز الهجوم، ولد في 12 أبريل 1992 في مولدورف في ألمانيا.,ar_302_contra
ar_302_contra,ar,ألكسندر ريمان هو لاعب كرة قدم ألماني في مركز الهجوم، ولد في 12 أبريل 1992 في مولدورف في ألمانيا. is false,ar_302_orig
ar_303_orig,ar,علجوم مزركش هو جنس كبير (العدد) من العلاجيم الحقيقية، والمعروفة باسم علاجيم كعبية القدم، أعطانها أمريكا الوسطى والجنوبية، تمتد من شمال كوستاريكا وإلى أقصى الجنوب حتى بوليفيا.,ar_303_contra
ar_303_contra,ar,علجوم مزركش هو جنس كبير (العدد) من العلاجيم الحقيقية، والمعروفة باسم علاجيم كعبية القدم، أعطانها أمريكا الوسطى والجنوبية، تمتد من شمال كوستاريكا وإلى أقصى الجنوب حتى بوليفيا. خطأ,ar_303_orig
ar_304_orig,ar,زيتا قيفاوس أو زيتا الملتهب هو نجم أحمر فائق العملقة يقع في كوكبة قيفاوس أو الملتهب، وهو من النجوم الأساسية في التصنيف النجمي MK من النوع k1.,ar_304_contra
ar_304_contra,ar,زيتا قيفاوس أو زيتا الملتهب هو نجم أحمر فائق العملقة يقع في كوكبة قيفاوس أو الملتهب، وهو من النجوم الأساسية في التصنيف النجمي MK من النوع k1. is false,ar_304_orig
ar_305_orig,ar,ميكي جوزيف هو لاعب كرة قدم أمريكية أمريكي، ولد في 5 مارس 1968.,ar_305_contra
ar_305_contra,ar,ميكي جوزيف هو لاعب كرة قدم أمريكية أمريكي، ولد في 5 مارس 1968. غير صحيح,ar_305_orig
ar_306_orig,ar,الزباد البحري أو البالينس البحري نوع نباتي يتبع جنس الزباد من الفصيلة النجمية.,ar_306_contra
ar_306_contra,ar,الزباد البحري أو البالينس البحري نوع نباتي يتبع جنس الزباد من الفصيلة النجمية. غير صحيح,ar_306_orig
ar_307_orig,ar,مضيق فلوريدا هو أحد المضائق الواقعة في شمال قارة أمريكا، يقع بين شبه جزيرة فلوريدا وجزيرة كوبا، ويعتبر أيضا الحد الفاصل بين خليج المكسيك والمحيط الأطلسي.,ar_307_contra
ar_307_contra,ar,مضيق فلوريدا هو أحد المضائق الواقعة في شمال قارة أمريكا، يقع بين شبه جزيرة فلوريدا وجزيرة كوبا، ويعتبر أيضا الحد الفاصل بين خليج المكسيك والمحيط الأطلسي. خطأ,ar_307_orig
ar_308_orig,ar,جمعت العمارة الفاطمية التي تطورت في الدولة الفاطمية في شمال أفريقيا عناصر من العمارة الشرقية والغربية، حيث استندت على العمارة العباسية، والبيزنطية، والمصرية القديمة، والقبطية وتقاليد شمال أفريقيا.,ar_308_contra
ar_308_contra,ar,جمعت العمارة الفاطمية التي تطورت في الدولة الفاطمية في شمال أفريقيا عناصر من العمارة الشرقية والغربية، حيث استندت على العمارة العباسية، والبيزنطية، والمصرية القديمة، والقبطية وتقاليد شمال أفريقيا. خطأ,ar_308_orig
ar_309_orig,ar,جيمس سميث وهو مجرم من آواخر الأشخاص الذين اعدموا في السجون البريطانية.,ar_309_contra
ar_309_contra,ar,جيمس سميث وهو مجرم من آواخر الأشخاص الذين اعدموا في السجون البريطانية. is false,ar_309_orig
ar_310_orig,ar,فالريا بروني تيديسكي بالإيطالية: Valeria Bruni Tedeschi؛.,ar_310_contra
ar_310_contra,ar,فالريا بروني تيديسكي بالإيطالية: Valeria Bruni Tedeschi؛. is false,ar_310_orig
ar_311_orig,ar,العلاقات الكيريباتية المنغولية هي العلاقات الثنائية التي تجمع بين كيريباتي ومنغوليا.,ar_311_contra
